year,opening_cash,opening_financial_debt,opening_revolver,opening_lease_liability,entry_enterprise_value,transaction_fees,purchase_price,total_uses,debt_sources,cash_sources,opening_cash_use,total_sources,sponsor_equity,revenue,ebitda,da,ebit,negative_ebitda_flag,operating_cash_generation,cash_before_financing,cash_taxes,capex,working_capital,delta_working_capital,cash_interest,lease_interest_cash_payment,lease_interest,lease_principal_cash_payment,lease_additions,scheduled_debt_amortisation,actual_mandatory_amortisation,unpaid_amortisation,payment_default_flag,cash_after_mandatory_amortisation,revolver_draw_for_amortisation,revolver_draw_for_liquidity,revolver_draw,revolver_repayment,cash_sweep,funding_deficit,insolvency_flag,cash_after_financing,debt_balance,revolver_balance,lease_liability,cash,ending_cash,exit_enterprise_value,exit_equity,scenario_id,scenario_type,analytic_leverage,analytic_icr,simulated_leverage,simulated_icr,leverage_difference,icr_difference
1,30.0,390.0,0.0,300.0,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,760.0,142.96892067340872,22.8,120.16892067340872,False,53.726690505056524,44.510301981914914,20.442230168352182,30.400000000000002,15.200000000000001,0.0,23.4,15.0,15.0,39.21638852314161,8.67275662333453,30.0,30.0,0.0,False,14.510301981914914,0.0,10.489698018085086,10.489698018085086,0.0,0.0,0.0,False,25.0,360.0,10.489698018085086,269.4563681001929,25.0,25.0,0.0,0.0,0002,base,4.045328835061214,4.4250563128583895,4.301256967051119,3.7231489758700187,-0.2559281319899043,0.7019073369883708
2,25.0,360.0,10.489698018085086,269.4563681001929,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,784.2339528886265,147.52773921043132,23.527018586658794,124.00072062377252,False,57.896871666599544,47.67318626176012,22.074630084419443,31.36935811554506,15.68467905777253,0.48467905777252973,22.229381881085107,13.472818405009646,13.472818405009646,35.223685404839415,8.949302906787704,30.0,30.0,0.0,False,17.673186261760122,0.0,7.326813738239878,7.326813738239878,0.0,0.0,0.0,False,25.0,330.0,17.816511756324964,243.18198560214117,25.0,25.0,0.0,0.0,0002,base,3.59975622149513,4.93603650594925,3.8365564360146163,4.132174992808223,-0.2368002145194863,0.8038615131410269
3,25.0,330.0,17.816511756324964,243.18198560214117,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,809.240648504369,152.23192379173548,24.277219455131068,127.95470433660441,False,62.60242036597986,55.813356268637875,23.731653587779462,32.369625940174764,16.184812970087382,0.5001339123148512,20.8689907053795,12.159099280107059,12.159099280107059,31.789064097341992,9.234667360773416,30.0,30.0,0.0,False,25.813356268637875,0.0,0.0,0.0,0.8133562686378752,0.0,0.0,False,25.0,300.0,17.00315548768709,220.6275888655726,25.0,25.0,0.0,0.0,0002,base,3.1889073467656224,5.535015656320519,3.367432609303265,4.609165224468939,-0.17852526253764278,0.9258504318515799
4,25.0,300.0,17.00315548768709,220.6275888655726,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,835.0447271246538,157.08610967241168,25.051341813739615,132.03476785867207,False,67.6208704709469,63.780146324692744,25.49579977153305,33.401789084986156,16.700894542493078,0.516081572405696,19.020189329261225,11.031379443278631,11.031379443278631,28.840724146254153,9.52913116835647,30.0,30.0,0.0,False,33.780146324692744,0.0,0.0,0.0,8.780146324692744,0.0,0.0,False,25.0,270.0,8.223009162994344,201.3159958876749,25.0,25.0,0.0,0.0,0002,base,2.8062594114779404,6.253195169690786,2.893565866508297,5.227218281394742,-0.08730645503035639,1.0259768882960438
5,25.0,270.0,8.223009162994344,201.3159958876749,5700.0,171.0,5700.0,5901.0,390.0,0.0,30.0,5901.0,5511.0,861.6716147260155,162.09507991091016,25.850148441780465,136.24493146912968,False,72.96505944443732,71.64877174225653,27.371437781241568,34.46686458904062,17.23343229452031,0.5325377520272312,16.69338054977966,10.065799794383745,10.065799794383745,26.31628770218079,9.832984478624224,30.0,30.0,0.0,False,41.64877174225653,0.0,0.0,0.0,8.223009162994344,8.425762579262184,0.0,False,25.0,231.5742374207378,0.0,184.8326926641183,25.0,25.0,1296.7606392872813,885.9022996131159,0002,base,2.4462873011095803,7.138218371663936,2.4146749568215093,6.057550262232365,0.031612344288070915,1.0806681094315715
1,55.0,610.0,0.0,470.0,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1450.0,379.9515878483066,43.5,336.4515878483066,False,192.76369088622994,205.5741291015527,69.08789696207664,58.0,29.0,0.0,36.6,23.5,23.5,42.18956178467724,13.829849012059976,30.0,30.0,0.0,False,175.5741291015527,0.0,0.0,0.0,0.0,117.26478189236767,0.0,False,58.309347209185034,462.73521810763236,0.0,441.6402872273827,58.309347209185034,58.309347209185034,0.0,0.0,0003,base,2.7747144668075134,6.561254819875864,2.2267735816480307,6.321989814447697,0.5479408851594827,0.23926500542816687
2,58.309347209185034,462.73521810763236,0.0,441.6402872273827,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1501.7005683302698,393.49897614468307,45.05101704990809,348.447959094775,False,207.90035668530282,226.56585243792983,74.65045791173698,60.068022733210796,30.034011366605398,1.034011366605398,27.76411308645794,22.082014361369136,22.082014361369136,39.64385145655801,14.322960083677437,30.0,30.0,0.0,False,196.56585243792983,0.0,0.0,0.0,0.0,129.23900194302965,0.0,False,67.32685049490019,303.49621616460274,0.0,416.31939585450215,67.32685049490019,67.32685049490019,0.0,0.0,0003,base,2.3189704885339895,7.9032173759132345,1.6581714339309879,7.894273763925803,0.6607990546030016,0.008943611987431765
3,67.32685049490019,303.49621616460274,0.0,416.31939585450215,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1555.244549602383,407.52940421644814,46.657336488071486,360.87206772837663,False,224.7614186028654,254.71734809018471,80.46158124144384,62.209781984095315,31.104890992047658,1.0708796254422595,18.209772969876163,20.81596979272511,20.81596979272511,37.37092100758089,14.833653308848398,30.0,30.0,0.0,False,224.71734809018471,0.0,0.0,0.0,0.0,145.2973406650915,0.0,False,79.42000742509322,128.19887549951125,0.0,393.78212815576967,79.42000742509322,79.42000742509322,0.0,0.0,0003,base,1.8726013850209549,9.90691549705639,1.0859608942355814,10.442579061095728,0.7866404907853735,-0.5356635640393375
4,79.42000742509322,128.19887549951125,0.0,393.78212815576967,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1610.6976717451398,422.0600951194044,48.320930152354194,373.7391649670502,False,242.55255536166175,286.62470017924534,86.58953150732276,64.4279068698056,32.2139534349028,1.1090624428551408,7.691932529970675,19.689106407788486,19.689106407788486,35.34786260750965,15.362555589180568,30.0,30.0,0.0,False,256.62470017924534,0.0,0.0,0.0,0.0,98.19887549951125,0.0,False,158.4258246797341,0.0,0.0,373.7968211374406,158.4258246797341,158.4258246797341,0.0,0.0,0003,base,1.4333011422105895,13.239924332421854,0.5102851441019938,15.414319963490232,0.9230159981085957,-2.1743956310683785
5,158.4258246797341,0.0,0.0,373.7968211374406,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1668.128006253737,437.1088860071292,50.04384018761211,387.0650458195171,False,258.45151681927445,383.32346047710644,92.09380119066127,66.72512025014949,33.362560125074744,1.1486066901719454,0.0,18.68984105687203,18.68984105687203,33.55388102190212,15.910316178812291,0.0,0.0,0.0,False,383.32346047710644,0.0,0.0,0.0,0.0,0.0,0.0,False,383.32346047710644,0.0,0.0,356.1532562943508,383.32346047710644,383.32346047710644,3496.8710880570334,3471.5882259189334,0003,base,0.999013410890065,19.919029014108204,-0.06215889233217853,23.38751221463221,1.0611723032222435,-3.4684832005240054
1,55.0,610.0,0.0,470.0,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1450.0,357.7182261315228,43.5,314.2182261315228,False,176.08866959864207,177.21114600991012,63.52955653288069,58.0,29.0,0.0,36.6,23.5,23.5,53.87752358873194,7.878880713695597,30.0,30.0,0.0,False,147.21114600991012,0.0,0.0,0.0,0.0,105.31212586053407,0.0,False,41.89902014937606,474.6878741394659,0.0,424.00135712496365,41.89902014937606,41.89902014937606,0.0,0.0,0004,base,2.6203074510471063,6.935150015045805,2.395153918716001,5.952050351606037,0.22515353233110513,0.9830996634397682
2,41.89902014937606,474.6878741394659,0.0,424.00135712496365,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1559.8746595229588,384.8245490979765,46.79623978568876,338.0283093122877,False,198.46398697006498,191.7584472893249,72.08674225191788,62.394986380918354,31.197493190459177,2.197493190459177,28.481272448367953,21.200067856248182,21.200067856248182,48.60455983011614,8.47590784186064,30.0,30.0,0.0,False,161.7584472893249,0.0,0.0,0.0,0.0,113.9572210352087,0.0,False,47.80122625411619,330.7306531042572,0.0,383.87270513670813,47.80122625411619,47.80122625411619,0.0,0.0,0004,base,2.046595060362653,8.93207364450281,1.7327432294790557,7.745856829515136,0.31385183088359736,1.1862168149876728
3,47.80122625411619,330.7306531042572,0.0,383.87270513670813,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1678.0751402909425,413.9848706898498,50.34225420872827,363.64261648112154,False,224.3090955102539,228.10583085783108,81.15128550950767,67.1230056116377,33.56150280581885,2.36400961535967,19.843839186255433,19.193635256835407,19.193635256835407,44.00449090653901,9.118175075151958,30.0,30.0,0.0,False,198.10583085783108,0.0,0.0,0.0,0.0,135.55755667579854,0.0,False,62.54827418203254,165.17309642845868,0.0,348.9863893053211,62.54827418203254,62.54827418203254,0.0,0.0,0004,base,1.513496737826124,12.249772340871422,1.0908882027480817,10.604806704218543,0.4226085350780422,1.6449656366528789
4,62.54827418203254,165.17309642845868,0.0,348.9863893053211,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1805.2323366312244,445.35483394136935,54.15697009893673,391.19786384243264,False,252.2831516504764,274.82605897730934,90.95953964786476,72.20929346524898,36.10464673262449,2.543143926805641,9.91038578570752,17.449319465266054,17.449319465266054,40.00536685519963,9.809110510912683,30.0,30.0,0.0,False,244.82605897730934,0.0,0.0,0.0,0.0,135.17309642845868,0.0,False,109.65296254885067,0.0,0.0,318.79013296103415,109.65296254885067,109.65296254885067,0.0,0.0,0004,base,1.014591986023398,18.89043679194388,0.46959672259831414,16.277764320049528,0.5449952634250839,2.612672471894353
5,109.65296254885067,0.0,0.0,318.79013296103415,10875.0,326.25,10875.0,11256.25,610.0,0.0,55.0,11256.25,10646.25,1942.0249492844596,479.10187583530853,58.260748478533785,420.84112735677473,False,281.52011378563293,354.62919780583866,101.22540517718076,77.68099797137839,38.840498985689194,2.7358522530647065,0.0,15.939506648051708,15.939506648051708,36.54387852864492,10.552402012712413,0.0,0.0,0.0,False,354.62919780583866,0.0,0.0,0.0,0.0,0.0,0.0,False,354.62919780583866,0.0,0.0,292.79865644510164,354.62919780583866,354.62919780583866,3832.8150066824683,3837.153322942968,0004,base,0.5445877370359695,39.02520425488092,-0.12905510180467608,30.05750970930266,0.6736428388406456,8.967694545578258
1,60.0,650.0,0.0,500.0,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1680.0,390.1023906139662,50.4,339.7023906139662,False,189.97679296047465,196.80103822640262,68.92559765349155,67.2,33.6,0.0,39.0,25.0,25.0,53.17575473407202,12.319997606622183,30.0,30.0,0.0,False,166.80103822640262,0.0,0.0,0.0,0.0,107.24329240980205,0.0,False,59.55774581660057,512.756707590198,0.0,459.1442428725502,59.55774581660057,59.55774581660057,0.0,0.0,0005,base,2.529490818668393,7.196736222143723,2.338727540762434,6.0953498533432215,0.19076327790595915,1.101386368800502
2,59.55774581660057,512.756707590198,0.0,459.1442428725502,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1692.717334645355,393.05540409455597,50.78152003936065,342.2738840551953,False,199.23193205275626,209.95899457625302,72.13781736403898,67.7086933858142,33.8543466929071,0.25434669290709877,30.765402455411877,22.957212143627512,22.957212143627512,48.83068329310385,12.413258042570629,30.0,30.0,0.0,False,179.95899457625302,0.0,0.0,0.0,0.0,114.4134911702327,0.0,False,65.54550340602032,368.34321641996524,0.0,422.726817622017,65.54550340602032,65.54550340602032,0.0,0.0,0005,base,2.137634931854342,8.567450134043286,1.8458581743896467,7.316386349177878,0.2917767574646952,1.2510637848654076
3,65.54550340602032,368.34321641996524,0.0,422.726817622017,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1705.5309375052827,396.03077142076773,51.16592812515848,344.86484329560926,False,208.90935063973149,229.49721889898547,75.40697735732762,68.22123750021132,34.11061875010566,0.25627205719855795,22.100592985197913,21.13634088110085,21.13634088110085,44.95763514676634,12.507224445288792,30.0,30.0,0.0,False,199.49721889898547,0.0,0.0,0.0,0.0,125.06050565295403,0.0,False,74.43671324603143,213.28271076701122,0.0,390.27640692053944,74.43671324603143,74.43671324603143,0.0,0.0,0005,base,1.745001853716452,10.614922272999298,1.33606386832842,9.159548006928766,0.40893798538803194,1.4553742660705318
4,74.43671324603143,213.28271076701122,0.0,390.27640692053944,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1718.4415373149618,399.028661807682,51.55324611944885,347.47541568823317,False,218.93084715279593,251.8610754130244,78.79115817404637,68.73766149259848,34.36883074629924,0.25821199619358026,12.796962646020672,19.513820346026975,19.513820346026975,41.50648498580299,12.601902158833616,30.0,30.0,0.0,False,221.8610754130244,0.0,0.0,0.0,0.0,137.24729910262482,0.0,False,84.61377631039957,46.0354116643864,0.0,361.37182409357007,84.61377631039957,84.61377631039957,0.0,0.0,0005,base,1.349242800842241,14.026963851007906,0.808948053969948,12.34970572845267,0.5402947468722931,1.6772581225552354
5,84.61377631039957,46.0354116643864,0.0,361.37182409357007,12600.0,378.0,12600.0,13038.0,650.0,0.0,60.0,13038.0,12388.0,1731.4498683259812,402.0492457513109,51.943496049779434,350.10574970153147,False,229.38161004426212,275.56294738305394,82.31875844924744,69.25799473303925,34.62899736651963,0.2601666202203887,2.762124699863184,18.068591204678505,18.068591204678505,38.4324389716078,12.697296567715703,30.0,30.0,0.0,False,245.56294738305394,0.0,0.0,0.0,0.0,16.0354116643864,0.0,False,229.52753571866754,0.0,0.0,335.63668168967797,229.52753571866754,229.52753571866754,3216.393966010487,3062.038910549319,0005,base,0.9481429342417452,20.894340455786896,0.2639207686429653,19.300788681182713,0.6842221655987799,1.5935517746041832
1,27.0,624.0,0.0,429.00000000000006,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,1200.0,199.52433233880467,36.0,163.52433233880467,False,66.47574925410349,37.719773728745714,26.158583084701167,48.0,24.0,0.0,37.44,21.450000000000003,21.450000000000003,55.755975525357776,22.489904877626383,30.0,30.0,0.0,False,7.719773728745714,0.0,17.280226271254286,17.280226271254286,0.0,0.0,0.0,False,25.0,594.0,17.280226271254286,395.73392935226866,25.0,25.0,0.0,0.0,0006,distressed,3.987554230874407,4.491074998425734,4.921776427528659,3.3880851135813326,-0.9342221966542521,1.1029898848444017
2,25.0,594.0,17.280226271254286,395.73392935226866,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,1091.252204102038,181.44280619725677,32.737566123061136,148.70524007419564,False,60.443731399669055,34.01125755463699,23.060432507576735,43.65008816408152,21.82504408204076,-2.1749559179592417,36.67681357627526,19.786696467613435,19.786696467613435,51.43247384503206,20.45179855646247,30.0,30.0,0.0,False,4.011257554636991,0.0,20.98874244536301,20.98874244536301,0.0,0.0,0.0,False,25.0,564.0,38.268968716617294,364.75325406369905,25.0,25.0,0.0,0.0,0006,distressed,3.9705250771883174,4.490442003201186,5.191841123511893,3.2134524767628254,-1.221316046323576,1.2769895264383604
3,25.0,564.0,38.268968716617294,364.75325406369905,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,992.3594774646299,164.9998851510128,29.770784323938894,135.2291008270739,False,52.695734758770776,30.28973590942298,20.213825000222975,39.694379098585195,19.847189549292597,-1.977854532748161,36.13613812299704,18.237662703184952,18.237662703184952,47.4059988493478,18.598391877158793,30.0,30.0,0.0,False,0.2897359094229799,0.0,24.71026409057702,24.71026409057702,0.0,0.0,0.0,False,25.0,534.0,62.979232807194315,335.94564709151007,25.0,25.0,0.0,0.0,0006,distressed,3.9611805700141676,4.480419775191731,5.502578859783718,3.0345475696737076,-1.5413982897695502,1.445872205518023
4,25.0,534.0,62.979232807194315,335.94564709151007,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,902.4287225373535,150.04707362302156,27.072861676120603,122.97421194690097,False,45.542959591092355,26.881007896256193,17.589543905973454,36.09714890149414,18.04857445074707,-1.798615098545529,35.81875396843166,16.797282354575504,16.797282354575504,43.66195169483616,16.912946773919145,30.0,30.0,0.0,False,0.0,3.118992103743807,25.0,28.118992103743807,0.0,0.0,0.0,False,25.0,504.0,91.09822491093811,309.19664217059307,25.0,25.0,0.0,0.0,0006,distressed,3.9603953842500443,4.459972139753188,5.860126731232844,2.851736544765368,-1.8997313469827999,1.60823559498782
5,25.0,504.0,91.09822491093811,309.19664217059307,9000.0,270.0,9000.0,9297.0,624.0,0.0,27.0,9297.0,8673.0,820.6477770948945,136.44933317515253,24.619433312846834,111.8298998623057,False,38.92727183224006,23.74181632318087,15.166043564779937,32.82591108379578,16.41295554189789,-1.6356189088491782,35.70589349465629,15.459832108529653,15.459832108529653,40.18545550905919,15.380242037416432,30.0,30.0,0.0,False,0.0,6.2581836768191295,2.643591412242756,8.901775089061886,0.0,0.0,22.356408587757244,True,2.643591412242756,474.0,100.0,284.39142869895034,2.643591412242756,2.643591412242756,1091.5946654012203,219.47290813349437,0006,distressed,3.969213044104117,4.428029597817204,6.271542831127149,2.6668112602053324,-2.3023297870230315,1.7612183376118717
1,18.0,468.0,0.0,330.0,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,760.0,73.99289653288412,22.8,51.19289653288412,False,-2.6403276003369136,-24.857621985812838,1.6532241332210305,30.400000000000002,15.200000000000001,0.0,28.08,16.5,16.5,40.217294385475924,8.932985446790317,30.0,30.0,0.0,False,-24.857621985812838,30.0,49.85762198581284,79.85762198581284,3.552713678800501e-15,0.0,0.0,False,25.0,438.0,79.85762198581284,298.7156910613144,25.0,25.0,0.0,0.0,0007,distressed,5.508898188924476,3.2353111656500495,10.697963590266182,1.659777849548769,-5.189065401341706,1.5755333161012806
2,25.0,438.0,79.85762198581284,298.7156910613144,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,676.7975514387891,65.89238315436795,20.303926543163673,45.58845661120428,False,-5.5227118041738805,-16.927369031367093,0.0,27.071902057551565,13.535951028775782,-1.6640489712242186,31.071457319148767,14.93578455306572,14.93578455306572,36.40465722719321,7.955029838718453,30.0,20.14237801418716,9.857621985812841,True,-16.927369031367093,20.14237801418716,0.0,20.14237801418716,0.0,0.0,41.92736903136709,True,-16.927369031367093,417.85762198581284,100.0,270.26606367283966,-16.927369031367093,-16.927369031367093,0.0,0.0,0007,distressed,5.817841196951851,3.0385314417996545,12.217664867333811,1.4322176351580609,-6.39982367038196,1.6063138066415936
3,-16.927369031367093,417.85762198581284,100.0,270.26606367283966,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,602.7038495178164,58.678688917556244,18.08111548553449,40.597573432021754,False,-8.532351527527705,-58.39720493808987,0.0,24.108153980712654,12.054076990356327,-1.4818740384194555,31.071457319148767,13.513303183641984,13.513303183641984,32.93748437919507,7.084137784825203,30.0,0.0,30.0,True,-58.39720493808987,0.0,0.0,0.0,0.0,0.0,83.39720493808987,True,-58.39720493808987,417.85762198581284,100.0,244.4127170784698,-58.39720493808987,-58.39720493808987,0.0,0.0,0007,distressed,6.190460813185569,2.831758507116775,13.985785284933907,1.3161153778965191,-7.795324471748338,1.515643129220256
4,-58.39720493808987,417.85762198581284,100.0,244.4127170784698,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,536.721696837356,52.25472760663221,16.10165090512068,36.15307670151152,False,-11.186590386325086,-99.37051712532059,0.0,21.468867873494244,10.734433936747122,-1.3196430536092052,31.071457319148767,12.22063585392349,12.22063585392349,29.78672180090563,6.30858829845356,30.0,0.0,30.0,True,-99.37051712532059,0.0,0.0,0.0,0.0,0.0,124.37051712532059,True,-99.37051712532059,417.85762198581284,100.0,220.93458357601773,-99.37051712532059,-99.37051712532059,0.0,0.0,0007,distressed,6.639047858561525,2.6181210695446118,16.039940519769754,1.2070270522085709,-9.400892661208228,1.411094017336041
5,-99.37051712532059,417.85762198581284,100.0,220.93458357601773,5700.0,171.0,5700.0,5889.0,468.0,0.0,18.0,5889.0,5421.0,477.9630660836772,46.534041704302076,14.338891982510315,32.195149721791765,False,-13.527494821921088,-139.8234397884818,0.0,19.118522643347088,9.559261321673544,-1.1751726150735777,31.071457319148767,11.046729178800888,11.046729178800888,26.92542784124012,5.6179435703010085,30.0,0.0,30.0,True,-139.8234397884818,0.0,0.0,0.0,0.0,0.0,164.8234397884818,True,-139.8234397884818,417.85762198581284,100.0,199.62709930507862,-139.8234397884818,-139.8234397884818,372.2723336344166,-490.6199124494729,0007,distressed,7.17827021449671,2.401115762545917,18.42324736215885,1.10484438133554,-11.24497714766214,1.296271381210377
1,35.0,470.0,0.0,360.0,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,980.0,226.69321252343778,29.4,197.29321252343777,False,103.51990939257836,95.89099480591764,37.773303130859446,39.2,19.6,0.0,28.2,18.0,18.0,42.62891458666072,8.715177966692114,30.0,30.0,0.0,False,65.89099480591764,0.0,0.0,0.0,0.0,40.89099480591764,0.0,False,25.0,399.10900519408233,0.0,326.0862633800314,25.0,25.0,0.0,0.0,0008,base,3.555219647162738,5.0660637795925485,3.0887350387772226,4.906779491849302,0.46648460838551564,0.15928428774324654
2,25.0,399.10900519408233,0.0,326.0862633800314,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,997.6012465655972,230.76472591973612,29.928037396967916,200.8366885227682,False,110.11133888462334,96.49827369153803,40.14645876053043,39.904049862623886,19.952024931311943,0.35202493131194146,23.946540311644938,16.30431316900157,16.30431316900157,38.613065193085305,8.87170653429906,30.0,30.0,0.0,False,66.49827369153803,0.0,0.0,0.0,0.0,41.49827369153803,0.0,False,25.0,327.6107315025443,0.0,296.34490472124514,25.0,25.0,0.0,0.0,0008,base,3.131291641936111,5.734241756785526,2.595525090919296,5.733163547220007,0.535766551016815,0.0010782095655184065
3,25.0,327.6107315025443,0.0,296.34490472124514,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1015.5186195400341,234.90936555193585,30.465558586201023,204.44380696573484,False,116.96390472475088,106.87262241487846,42.49247945987998,40.62074478160137,20.310372390800683,0.3583474594887406,19.656643890152658,14.817245236062258,14.817245236062258,35.09128230987241,9.031046426307038,30.0,30.0,0.0,False,76.87262241487846,0.0,0.0,0.0,0.0,51.872622414878464,0.0,False,25.0,245.73810908766583,0.0,270.28466883767976,25.0,25.0,0.0,0.0,0008,base,2.723740609844937,6.580698673340768,2.0902647996671124,6.814124298302746,0.6334758101778246,-0.23342562496197772
4,25.0,245.73810908766583,0.0,270.28466883767976,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1033.7577966976658,239.12844480055585,31.012733900929973,208.11571089962587,False,124.19053167423218,117.18513705766182,44.964297728120485,41.35031186790663,20.675155933953317,0.36478354315263317,14.74428654525995,13.514233441883988,13.514233441883988,32.00539461657036,9.193248135383348,30.0,30.0,0.0,False,87.18513705766182,0.0,0.0,0.0,0.0,59.3287188448626,0.0,False,27.85641821279922,156.40939024280323,0.0,247.47252235649273,27.85641821279922,27.85641821279922,0.0,0.0,0008,base,2.328618080768297,7.697478683009275,1.5724833350550134,8.462171582565048,0.7561347457132837,-0.7646928995557731
5,27.85641821279922,156.40939024280323,0.0,247.47252235649273,7350.0,220.5,7350.0,7605.5,470.0,0.0,35.0,7605.5,7135.5,1052.3245577882617,243.42330063502766,31.56973673364785,211.8535639013798,False,131.67694997704567,130.2292431396215,47.52384359224674,42.09298231153047,21.046491155765235,0.37133522181191836,9.384563414568193,12.373626117824637,12.373626117824637,29.304125050223373,9.358363061066612,30.0,30.0,0.0,False,100.2292431396215,0.0,0.0,0.0,0.0,65.93271421279351,0.0,False,34.29652892682799,60.47667603000971,0.0,227.52676036733595,34.29652892682799,34.29652892682799,1947.3864050802213,1664.4687015335003,0008,base,1.9424287555964506,9.251939440201578,1.0422457784799681,11.187663397849697,0.9001829771164824,-1.9357239576481184
1,45.0,520.0,0.0,390.0,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1200.0,262.7092187803603,36.0,226.7092187803603,False,120.00691408527024,121.598843451526,44.002304695090075,48.0,24.0,0.0,31.2,19.5,19.5,43.40807063374425,15.537862239683008,30.0,30.0,0.0,False,91.598843451526,0.0,0.0,0.0,0.0,66.598843451526,0.0,False,25.0,423.401156548474,0.0,362.12979160593875,25.0,25.0,0.0,0.0,0009,base,3.0026030494089344,6.02852528119025,2.8949534077456924,5.181641396062333,0.10764964166324198,0.8468838851279168
2,25.0,423.401156548474,0.0,362.12979160593875,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1212.6572203644803,265.48019250859653,36.37971661093441,229.10047589766214,False,126.81272108240816,111.50668115262951,46.39747923111419,48.506288814579214,24.253144407289607,0.2531444072896072,25.404069392908436,18.106489580296937,18.106489580296937,40.306039929778656,15.701750694983511,30.0,30.0,0.0,False,81.50668115262951,0.0,0.0,0.0,0.0,56.50668115262951,0.0,False,25.0,336.89447539584444,0.0,337.5255023711436,25.0,25.0,0.0,0.0,0009,base,2.5490965594104247,7.130202963587038,2.446208779760317,6.101511880646816,0.10288777965010754,1.028691082940222
3,25.0,336.89447539584444,0.0,337.5255023711436,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1225.4479450850897,268.2803935910848,36.76343835255269,231.51695523853212,False,133.30996475190517,120.74244975801642,48.60675289905607,49.01791780340359,24.508958901701796,0.2558144944121885,20.213668523750666,16.87627511855718,16.87627511855718,37.56751499388876,15.867367793862293,30.0,30.0,0.0,False,90.74244975801642,0.0,0.0,0.0,0.0,65.74244975801642,0.0,False,25.0,241.15202563782802,0.0,315.8253551711171,25.0,25.0,0.0,0.0,0009,base,2.097820542982247,8.737098216886523,1.9829156118646127,7.233238102984393,0.11490493111763445,1.50386011390213
4,25.0,241.15202563782802,0.0,315.8253551711171,9000.0,270.0,9000.0,9315.0,520.0,0.0,45.0,9315.0,8795.0,1238.3735823235409,271.11013030871135,37.15120746970622,233.95892283900514,False,140.1316515886303,129.9794225496682,50.9246333855449,49.534943292941634,24.767471646470817,0.2585127447690212,14.46912153826968,15.791267758555856,15.791267758555856,35.1522290389621,16.034731769504933,30.0,30.0,0.0,False,99.97942254966819,0.0,0.0,0.0,0.0,74.97942254966819,0.0,False,25.0,136.17260308815983,0.0,296.70785790165996,25.0,25.0,0.0,0.0,0009,base,1.6458327241868609,11.318594202787759,1.5044825529955996,8.959241325330607,0.14135017119126125,2.3593528774571517
